User ID;Age;Age Segmentation;Country;Streaming Platform;Top Genre;Minutes Streamed Per Day;Number of Songs Liked;Most Played Artist;Subscription Type;Listening Time (Morning/Afternoon/Night);Discover Weekly Engagement (%);Repeat Song Rate (%)
U5657;32;25-36;USA;Amazon Music;Pop;258;417;Ed Sheeran;Free;Morning;16,62;41,23
U5658;54;49-60;India;YouTube;Hip-Hop;467;317;Dua Lipa;Free;Morning;82,38;51,80
U5659;13;13-24;Japan;Amazon Music;Classical;109;17;Bad Bunny;Premium;Afternoon;74,29;59,93
U5660;20;13-24;France;Amazon Music;Jazz;220;345;Bad Bunny;Premium;Morning;27,63;15,55
U5661;59;49-60;South Korea;Apple Music;EDM;260;134;Taylor Swift;Free;Night;31,04;36,84
U5662;59;49-60;Brazil;Tidal;Classical;17;397;BTS;Free;Morning;66,05;13,91
U5663;52;49-60;France;Spotify;Rock;228;465;Bad Bunny;Free;Night;39,30;51,22
U5664;29;25-36;South Korea;Tidal;EDM;363;186;Billie Eilish;Free;Night;81,18;51,67
U5665;23;13-24;UK;YouTube;Pop;586;175;Adele;Free;Night;15,70;61,02
U5666;59;49-60;Japan;Apple Music;EDM;204;326;Ed Sheeran;Premium;Night;21,01;29,24
U5667;53;49-60;USA;Tidal;Jazz;332;189;Post Malone;Free;Morning;73,40;61,05
U5668;47;37-48;France;YouTube;R&B;175;107;The Weeknd;Premium;Night;70,41;42,95
U5669;40;37-48;UK;Tidal;Metal;255;457;Ed Sheeran;Premium;Afternoon;63,13;43,98
U5670;49;49-60;USA;Amazon Music;Jazz;454;34;Billie Eilish;Free;Afternoon;86,82;47,20
U5671;30;25-36;Canada;Deezer;Rock;381;438;Taylor Swift;Premium;Morning;46,84;42,68
U5672;26;25-36;UK;YouTube;Jazz;458;435;Taylor Swift;Free;Morning;72,22;79,85
U5673;57;49-60;UK;Spotify;Rock;190;31;Bad Bunny;Premium;Morning;58,51;38,45
U5674;16;13-24;Canada;Deezer;Rock;248;491;Drake;Premium;Morning;45,04;26,72
U5675;42;37-48;Japan;Deezer;R&B;262;12;Taylor Swift;Premium;Night;88,26;25,60
U5676;57;49-60;Australia;Tidal;Rock;476;90;Bad Bunny;Premium;Morning;73,99;24,54
U5677;25;25-36;France;Amazon Music;Rock;599;121;Dua Lipa;Premium;Night;42,48;64,71
U5678;19;13-24;Canada;YouTube;Jazz;580;146;Dua Lipa;Premium;Morning;68,30;45,62
U5679;26;25-36;India;Deezer;Reggae;368;249;Ed Sheeran;Premium;Morning;26,61;57,83
U5680;21;13-24;Germany;Amazon Music;Rock;276;161;The Weeknd;Premium;Morning;51,75;7,52
U5681;59;49-60;Canada;Tidal;Hip-Hop;318;147;Adele;Premium;Afternoon;45,75;26,76
U5682;52;49-60;India;Deezer;Rock;532;98;Drake;Free;Afternoon;61,03;64,79
U5683;36;25-36;India;Deezer;EDM;377;350;BTS;Free;Night;52,93;11,39
U5684;57;49-60;South Korea;Tidal;R&B;87;275;Ed Sheeran;Free;Night;15,94;27,58
U5685;46;37-48;Brazil;Apple Music;Reggae;209;481;Billie Eilish;Premium;Afternoon;50,88;19,39
U5686;54;49-60;Brazil;YouTube;Jazz;371;91;Bad Bunny;Premium;Night;74,08;57,59
U5687;44;37-48;India;YouTube;Country;400;283;Dua Lipa;Premium;Morning;72,77;23,68
U5688;55;49-60;India;Deezer;Pop;585;157;Ed Sheeran;Free;Night;16,80;68,94
U5689;41;37-48;UK;Deezer;Reggae;579;211;Dua Lipa;Free;Night;36,09;54,51
U5690;29;25-36;Canada;Apple Music;Country;451;195;Ed Sheeran;Premium;Afternoon;20,99;9,39
U5691;46;37-48;UK;Tidal;Reggae;593;408;Ed Sheeran;Free;Morning;34,17;43,06
U5692;14;13-24;Canada;Tidal;Hip-Hop;132;130;Taylor Swift;Free;Morning;57,89;70,57
U5693;30;25-36;France;Tidal;Metal;418;24;Taylor Swift;Free;Night;63,30;69,61
U5694;22;13-24;Canada;Apple Music;Jazz;186;267;Ed Sheeran;Free;Night;43,63;50,11
U5695;43;37-48;Canada;YouTube;Pop;421;361;Dua Lipa;Premium;Afternoon;46,86;6,65
U5696;44;37-48;India;Spotify;Hip-Hop;548;84;Ed Sheeran;Free;Night;45,38;58,95
U5697;43;37-48;Canada;Spotify;Country;125;315;Billie Eilish;Premium;Morning;65,45;35,26
U5698;57;49-60;South Korea;Deezer;Reggae;77;259;Taylor Swift;Premium;Afternoon;68,38;16,13
U5699;27;25-36;Germany;Deezer;Classical;360;219;Post Malone;Premium;Night;63,36;21,15
U5700;50;49-60;South Korea;Amazon Music;Rock;577;130;Billie Eilish;Free;Afternoon;63,65;38,01
U5701;53;49-60;Australia;YouTube;Reggae;98;488;Bad Bunny;Free;Afternoon;31,96;8,20
U5702;51;49-60;Japan;Apple Music;Rock;55;416;Drake;Free;Night;63,47;64,64
U5703;32;25-36;Canada;Deezer;Classical;452;292;Bad Bunny;Free;Morning;20,81;34,30
U5704;16;13-24;South Korea;Amazon Music;Rock;72;156;Bad Bunny;Free;Night;23,59;36,85
U5705;15;13-24;UK;YouTube;Country;409;498;Bad Bunny;Free;Night;38,55;36,95
U5706;30;25-36;Germany;YouTube;Classical;530;405;Ed Sheeran;Free;Morning;51,09;20,55
U5707;48;37-48;Germany;Apple Music;Reggae;167;374;Adele;Free;Morning;77,87;73,14
U5708;22;13-24;South Korea;Apple Music;Jazz;221;321;Bad Bunny;Premium;Night;60,13;64,25
U5709;24;13-24;South Korea;Apple Music;Rock;33;107;Ed Sheeran;Free;Morning;52,92;5,11
U5710;60;49-60;UK;Amazon Music;R&B;420;419;The Weeknd;Premium;Afternoon;61,02;66,75
U5711;59;49-60;South Korea;Deezer;Rock;576;101;Ed Sheeran;Premium;Afternoon;71,87;17,85
U5712;23;13-24;USA;YouTube;EDM;541;12;Ed Sheeran;Free;Morning;53,13;34,26
U5713;49;49-60;USA;Amazon Music;Reggae;35;111;Bad Bunny;Free;Night;61,18;35,60
U5714;34;25-36;USA;Spotify;R&B;195;270;The Weeknd;Premium;Night;15,56;28,11
U5715;53;49-60;Canada;Deezer;Country;442;447;Bad Bunny;Free;Afternoon;50,59;78,34
U5716;38;37-48;France;Deezer;R&B;579;253;Billie Eilish;Premium;Afternoon;17,83;39,23
U5717;13;13-24;Japan;Tidal;Rock;46;477;Billie Eilish;Premium;Morning;86,57;13,74
U5718;47;37-48;Australia;Apple Music;Pop;189;2;Adele;Free;Night;31,68;36,80
U5719;52;49-60;Japan;Amazon Music;Hip-Hop;254;308;Post Malone;Premium;Night;13,95;71,57
U5720;32;25-36;Canada;Amazon Music;Country;37;341;Dua Lipa;Premium;Afternoon;56,49;61,39
U5721;39;37-48;South Korea;Deezer;Rock;348;144;BTS;Free;Night;83,87;25,09
U5722;45;37-48;Australia;Apple Music;Reggae;14;48;Drake;Premium;Morning;15,20;37,92
U5723;13;13-24;Canada;Spotify;Jazz;171;40;BTS;Premium;Night;88,90;49,51
U5724;30;25-36;South Korea;Deezer;Classical;452;331;BTS;Free;Night;41,58;70,44
U5725;27;25-36;Canada;Amazon Music;Hip-Hop;13;190;Post Malone;Premium;Night;19,59;34,11
U5726;36;25-36;South Korea;Apple Music;Jazz;116;399;The Weeknd;Premium;Morning;17,21;65,53
U5727;18;13-24;Canada;Tidal;Classical;128;407;Post Malone;Free;Night;80,40;12,17
U5728;35;25-36;UK;Amazon Music;Rock;173;203;Bad Bunny;Premium;Night;42,14;8,39
U5729;15;13-24;USA;Apple Music;Jazz;86;455;Ed Sheeran;Free;Night;71,51;78,48
U5730;50;49-60;Japan;Apple Music;Rock;557;147;Taylor Swift;Free;Night;34,20;79,43
U5731;41;37-48;Australia;Apple Music;Metal;283;400;Adele;Free;Night;45,15;30,04
U5732;49;49-60;India;Deezer;Classical;295;184;Dua Lipa;Premium;Morning;16,74;21,27
U5733;55;49-60;Australia;YouTube;Jazz;386;347;Bad Bunny;Premium;Afternoon;86,83;34,46
U5734;30;25-36;USA;Deezer;R&B;136;451;Ed Sheeran;Free;Night;12,72;72,42
U5735;43;37-48;Canada;Amazon Music;Country;71;491;BTS;Premium;Morning;44,09;30,43
U5736;23;13-24;Japan;Tidal;Jazz;402;260;Post Malone;Free;Morning;55,64;29,52
U5737;58;49-60;Canada;Amazon Music;R&B;513;392;BTS;Premium;Night;52,65;7,65
U5738;29;25-36;India;YouTube;Rock;202;129;Ed Sheeran;Free;Morning;86,41;19,45
U5739;21;13-24;UK;Spotify;Metal;146;23;Post Malone;Free;Morning;85,76;23,26
U5740;19;13-24;South Korea;Tidal;R&B;414;211;Adele;Premium;Morning;13,49;17,26
U5741;44;37-48;Australia;Spotify;Country;277;66;Post Malone;Premium;Afternoon;29,19;53,63
U5742;25;25-36;UK;Apple Music;Rock;273;251;Dua Lipa;Free;Afternoon;20,57;25,40
U5743;56;49-60;France;Apple Music;Rock;599;87;Post Malone;Free;Morning;41,54;60,13
U5744;18;13-24;France;Deezer;R&B;528;19;Drake;Free;Afternoon;33,82;16,21
U5745;38;37-48;Japan;Spotify;Metal;547;34;Dua Lipa;Premium;Morning;26,93;37,35
U5746;25;25-36;Brazil;Amazon Music;Classical;321;203;Post Malone;Premium;Morning;86,25;43,09
U5747;60;49-60;UK;Spotify;R&B;553;449;Bad Bunny;Free;Night;68,77;66,04
U5748;39;37-48;USA;Apple Music;Pop;387;498;Bad Bunny;Free;Night;23,10;31,35
U5749;46;37-48;India;Spotify;EDM;209;265;The Weeknd;Free;Night;55,98;49,08
U5750;45;37-48;Canada;YouTube;EDM;594;91;Post Malone;Free;Afternoon;63,93;52,27
U5751;27;25-36;Australia;Tidal;Metal;591;366;Drake;Free;Afternoon;30,90;5,34
U5752;28;25-36;USA;Apple Music;Classical;343;448;The Weeknd;Free;Morning;41,03;21,78
U5753;26;25-36;UK;Spotify;Country;359;93;Taylor Swift;Premium;Afternoon;55,97;57,62
U5754;36;25-36;South Korea;YouTube;Metal;194;319;Post Malone;Premium;Night;67,98;41,55
U5755;52;49-60;Japan;Tidal;Jazz;290;242;Post Malone;Premium;Night;38,50;42,46
U5756;40;37-48;Germany;YouTube;Country;269;456;Adele;Free;Afternoon;84,13;72,85
U5757;15;13-24;Canada;Amazon Music;EDM;241;29;The Weeknd;Free;Morning;54,57;32,56
U5758;52;49-60;Australia;Tidal;Country;393;326;Drake;Free;Night;55,07;28,88
U5759;43;37-48;UK;Tidal;Reggae;304;170;Bad Bunny;Free;Night;47,80;79,10
U5760;42;37-48;Canada;Apple Music;Reggae;266;288;Taylor Swift;Free;Morning;87,79;45,33
U5761;49;49-60;Germany;YouTube;EDM;485;52;Bad Bunny;Premium;Afternoon;13,52;22,28
U5762;16;13-24;Germany;Deezer;Classical;151;19;Adele;Premium;Morning;26,60;54,90
U5763;46;37-48;Australia;Amazon Music;Classical;454;438;Adele;Premium;Afternoon;31,07;32,09
U5764;52;49-60;France;YouTube;Classical;67;116;The Weeknd;Premium;Night;11,03;28,93
U5765;38;37-48;South Korea;Deezer;Reggae;394;435;Dua Lipa;Free;Morning;30,13;26,51
U5766;29;25-36;Japan;Apple Music;Hip-Hop;584;423;Billie Eilish;Premium;Afternoon;11,53;75,05
U5767;35;25-36;Brazil;Apple Music;Country;62;464;BTS;Premium;Afternoon;47,14;14,78
U5768;15;13-24;Canada;Spotify;Pop;512;418;Dua Lipa;Premium;Afternoon;47,94;40,00
U5769;28;25-36;Japan;Amazon Music;Metal;45;380;Adele;Premium;Afternoon;75,54;55,07
U5770;51;49-60;Germany;Deezer;Reggae;282;34;Dua Lipa;Premium;Night;37,34;44,18
U5771;14;13-24;Australia;Tidal;Country;572;470;Dua Lipa;Premium;Afternoon;15,20;70,93
U5772;51;49-60;Australia;Tidal;Hip-Hop;584;199;Post Malone;Free;Afternoon;27,77;6,87
U5773;15;13-24;South Korea;Spotify;Jazz;445;160;Adele;Premium;Morning;40,89;34,23
U5774;60;49-60;India;Deezer;R&B;411;425;Taylor Swift;Premium;Morning;32,27;68,30
U5775;54;49-60;Japan;Apple Music;Classical;510;287;BTS;Premium;Morning;68,26;39,68
U5776;47;37-48;Japan;Tidal;Pop;130;73;Billie Eilish;Premium;Night;28,97;44,80
U5777;29;25-36;South Korea;Deezer;Rock;178;283;Post Malone;Free;Night;37,38;36,49
U5778;59;49-60;India;Spotify;Jazz;453;5;The Weeknd;Premium;Afternoon;74,45;58,33
U5779;34;25-36;Brazil;Apple Music;R&B;138;202;Ed Sheeran;Premium;Night;20,66;51,09
U5780;41;37-48;UK;Deezer;Reggae;84;255;Bad Bunny;Premium;Morning;32,10;74,95
U5781;43;37-48;Canada;Deezer;EDM;181;8;Bad Bunny;Premium;Morning;28,09;65,44
U5782;17;13-24;UK;Amazon Music;R&B;78;301;Bad Bunny;Free;Night;51,16;60,03
U5783;15;13-24;Australia;Spotify;EDM;332;397;Post Malone;Free;Night;60,25;76,98
U5784;21;13-24;Brazil;Deezer;Country;516;423;Ed Sheeran;Free;Night;21,27;79,56
U5785;57;49-60;South Korea;Spotify;Rock;59;92;Drake;Premium;Morning;51,49;16,74
U5786;20;13-24;France;Spotify;Jazz;395;381;The Weeknd;Free;Night;49,46;15,36
U5787;18;13-24;Australia;Spotify;Reggae;482;335;Dua Lipa;Free;Night;48,44;24,59
U5788;25;25-36;UK;YouTube;Jazz;536;420;Taylor Swift;Free;Morning;53,34;54,60
U5789;33;25-36;Brazil;YouTube;R&B;193;275;Dua Lipa;Free;Morning;81,89;13,71
U5790;24;13-24;Canada;Deezer;Reggae;70;204;Bad Bunny;Free;Night;32,24;39,70
U5791;34;25-36;USA;Apple Music;Country;40;357;Dua Lipa;Premium;Night;61,99;35,35
U5792;29;25-36;Japan;Deezer;Jazz;268;294;BTS;Free;Morning;55,03;12,92
U5793;47;37-48;France;YouTube;Country;175;228;BTS;Free;Afternoon;62,49;69,84
U5794;20;13-24;Japan;YouTube;Reggae;478;343;Ed Sheeran;Free;Night;36,18;15,94
U5795;14;13-24;Brazil;Apple Music;Rock;282;81;Dua Lipa;Free;Night;49,74;46,46
U5796;18;13-24;Japan;Apple Music;EDM;115;475;BTS;Free;Afternoon;27,32;76,42
U5797;35;25-36;Australia;Apple Music;Jazz;318;380;Ed Sheeran;Premium;Morning;89,44;46,85
U5798;40;37-48;Germany;YouTube;Pop;569;173;Drake;Free;Night;31,77;13,15
U5799;47;37-48;France;Deezer;Country;247;284;Dua Lipa;Free;Afternoon;66,03;49,31
U5800;50;49-60;South Korea;Tidal;Classical;57;209;Taylor Swift;Premium;Night;51,28;78,04
U5801;23;13-24;USA;Spotify;EDM;431;56;Bad Bunny;Free;Morning;57,30;79,31
U5802;43;37-48;Japan;Tidal;EDM;434;130;Adele;Premium;Night;32,49;21,25
U5803;21;13-24;India;Amazon Music;Classical;287;238;Bad Bunny;Free;Night;34,72;70,31
U5804;15;13-24;Japan;Amazon Music;Classical;277;32;Ed Sheeran;Free;Afternoon;25,07;58,49
U5805;25;25-36;Australia;Amazon Music;Reggae;544;235;Post Malone;Free;Afternoon;51,42;36,63
U5806;34;25-36;Australia;Apple Music;Jazz;390;249;Taylor Swift;Premium;Afternoon;71,46;15,35
U5807;31;25-36;India;Amazon Music;Classical;340;310;Taylor Swift;Free;Morning;35,28;56,68
U5808;32;25-36;Australia;Tidal;Reggae;178;343;Ed Sheeran;Free;Afternoon;27,11;28,39
U5809;57;49-60;Canada;Amazon Music;Reggae;393;53;The Weeknd;Free;Night;32,26;13,05
U5810;42;37-48;India;Spotify;Metal;332;286;Billie Eilish;Free;Afternoon;37,16;23,72
U5811;13;13-24;Canada;Deezer;Reggae;288;109;The Weeknd;Free;Morning;73,37;69,52
U5812;31;25-36;Canada;Spotify;Country;306;461;Ed Sheeran;Free;Afternoon;50,09;44,04
U5813;13;13-24;France;Deezer;Jazz;13;29;Ed Sheeran;Free;Afternoon;10,90;78,26
U5814;38;37-48;Brazil;Deezer;Country;301;422;Ed Sheeran;Premium;Morning;27,75;79,61
U5815;42;37-48;South Korea;Spotify;EDM;494;140;Bad Bunny;Premium;Night;38,84;48,94
U5816;41;37-48;Australia;Amazon Music;Pop;531;429;Dua Lipa;Premium;Morning;12,23;20,85
U5817;26;25-36;Brazil;Tidal;EDM;396;70;Ed Sheeran;Free;Afternoon;18,61;48,93
U5818;21;13-24;USA;Spotify;R&B;253;361;Bad Bunny;Premium;Night;33,49;10,11
U5819;55;49-60;UK;Tidal;Rock;405;269;Taylor Swift;Free;Night;37,01;6,71
U5820;38;37-48;Brazil;Spotify;Reggae;211;80;Post Malone;Premium;Morning;70,16;31,78
U5821;21;13-24;France;Deezer;Jazz;297;72;The Weeknd;Premium;Afternoon;21,73;33,96
U5822;43;37-48;Canada;Apple Music;Country;73;187;Post Malone;Free;Morning;58,54;70,17
U5823;20;13-24;France;Tidal;Classical;421;481;The Weeknd;Free;Afternoon;53,96;70,26
U5824;54;49-60;UK;YouTube;Reggae;543;291;Taylor Swift;Premium;Afternoon;72,71;35,81
U5825;14;13-24;USA;Deezer;R&B;422;490;Adele;Free;Afternoon;83,10;30,06
U5826;21;13-24;Australia;Deezer;Country;149;264;Adele;Premium;Afternoon;41,59;53,05
U5827;53;49-60;USA;Deezer;Country;306;141;Adele;Free;Night;21,36;55,59
U5828;58;49-60;France;Apple Music;Reggae;258;229;Post Malone;Premium;Night;30,14;38,11
U5829;50;49-60;Australia;Apple Music;Pop;71;155;The Weeknd;Free;Afternoon;85,74;9,59
U5830;41;37-48;Japan;Apple Music;Hip-Hop;24;364;Bad Bunny;Free;Night;19,49;23,07
U5831;18;13-24;South Korea;YouTube;Hip-Hop;121;414;Taylor Swift;Premium;Night;81,79;52,51
U5832;38;37-48;Australia;Deezer;EDM;389;203;Taylor Swift;Premium;Morning;37,91;30,94
U5833;29;25-36;France;YouTube;R&B;108;112;Drake;Premium;Morning;35,20;36,51
U5834;36;25-36;USA;YouTube;Hip-Hop;537;292;Billie Eilish;Free;Night;86,17;35,56
U5835;55;49-60;Canada;Tidal;Jazz;355;263;Adele;Free;Night;38,39;62,00
U5836;47;37-48;Germany;Deezer;Metal;76;449;BTS;Premium;Afternoon;58,93;34,06
U5837;14;13-24;Australia;Tidal;Hip-Hop;374;296;Post Malone;Premium;Morning;62,98;29,38
U5838;13;13-24;Japan;Deezer;EDM;167;387;Taylor Swift;Premium;Morning;69,89;73,70
U5839;45;37-48;Brazil;YouTube;Rock;595;474;Taylor Swift;Free;Morning;68,78;65,20
U5840;56;49-60;France;Deezer;Jazz;415;471;Drake;Free;Night;58,78;61,35
U5841;33;25-36;Canada;YouTube;Hip-Hop;525;50;Post Malone;Premium;Afternoon;65,49;66,35
U5842;18;13-24;Brazil;Spotify;Metal;561;461;Post Malone;Premium;Morning;62,37;66,80
U5843;47;37-48;Australia;Tidal;Rock;246;12;Taylor Swift;Free;Morning;50,19;32,36
U5844;18;13-24;USA;Amazon Music;R&B;243;371;Ed Sheeran;Free;Night;23,92;68,04
U5845;24;13-24;South Korea;YouTube;Metal;268;161;Bad Bunny;Free;Afternoon;12,80;69,12
U5846;42;37-48;Brazil;YouTube;Reggae;137;316;Billie Eilish;Free;Morning;49,53;11,08
U5847;31;25-36;France;Apple Music;R&B;510;438;Taylor Swift;Premium;Night;61,24;24,85
U5848;47;37-48;India;Apple Music;EDM;181;4;Adele;Free;Morning;82,02;52,11
U5849;51;49-60;France;YouTube;Classical;31;423;Post Malone;Premium;Night;24,26;66,01
U5850;16;13-24;Germany;Tidal;Country;569;456;Billie Eilish;Free;Afternoon;52,30;29,52
U5851;15;13-24;Brazil;Apple Music;Metal;87;49;BTS;Premium;Morning;58,54;54,32
U5852;35;25-36;Brazil;Amazon Music;Jazz;375;486;Adele;Premium;Night;52,13;28,38
U5853;14;13-24;India;Apple Music;Metal;571;129;Post Malone;Premium;Afternoon;41,04;14,69
U5854;21;13-24;Germany;YouTube;EDM;270;53;Drake;Premium;Night;46,84;16,21
U5855;50;49-60;Canada;Deezer;Rock;316;119;Adele;Premium;Morning;76,28;47,82
U5856;41;37-48;Canada;YouTube;Classical;278;464;Dua Lipa;Free;Morning;18,10;14,05
U5857;53;49-60;Canada;Tidal;Rock;130;79;Taylor Swift;Free;Afternoon;77,10;34,91
U5858;36;25-36;India;Deezer;EDM;386;382;Bad Bunny;Free;Night;50,27;43,38
U5859;43;37-48;Australia;Deezer;Metal;277;351;Billie Eilish;Free;Afternoon;55,57;74,08
U5860;42;37-48;UK;Tidal;Classical;248;362;Drake;Free;Night;10,75;50,12
U5861;18;13-24;Brazil;Apple Music;Metal;79;67;The Weeknd;Free;Afternoon;20,68;27,15
U5862;28;25-36;France;Amazon Music;Hip-Hop;208;357;Taylor Swift;Free;Afternoon;70,65;62,86
U5863;35;25-36;South Korea;Spotify;Metal;416;36;Post Malone;Premium;Morning;66,10;24,85
U5864;20;13-24;Canada;YouTube;Jazz;325;274;The Weeknd;Free;Night;42,67;26,83
U5865;20;13-24;Brazil;Spotify;EDM;245;25;Bad Bunny;Free;Night;58,82;33,13
U5866;53;49-60;UK;Tidal;Metal;466;322;BTS;Premium;Night;84,86;74,85
U5867;58;49-60;USA;Deezer;Metal;262;313;Dua Lipa;Premium;Night;72,89;74,81
U5868;58;49-60;Canada;Tidal;Rock;412;456;Dua Lipa;Free;Afternoon;36,72;19,27
U5869;24;13-24;UK;Amazon Music;Pop;26;231;Post Malone;Premium;Night;74,77;51,88
U5870;15;13-24;Brazil;Apple Music;EDM;555;354;BTS;Free;Afternoon;62,23;62,16
U5871;32;25-36;USA;Deezer;Classical;11;302;Taylor Swift;Premium;Night;77,49;74,72
U5872;13;13-24;USA;Apple Music;Metal;552;106;Bad Bunny;Free;Morning;89,68;33,98
U5873;39;37-48;USA;Apple Music;Reggae;372;356;Bad Bunny;Premium;Afternoon;19,65;32,98
U5874;33;25-36;South Korea;YouTube;Hip-Hop;194;111;The Weeknd;Free;Afternoon;37,88;67,46
U5875;29;25-36;USA;Deezer;Country;135;137;BTS;Premium;Afternoon;16,58;37,90
U5876;24;13-24;USA;Apple Music;Jazz;535;493;Drake;Free;Morning;12,11;69,20
U5877;24;13-24;South Korea;Spotify;EDM;121;363;Billie Eilish;Free;Morning;62,22;7,20
U5878;53;49-60;Germany;Apple Music;EDM;13;490;BTS;Free;Afternoon;40,23;44,98
U5879;56;49-60;South Korea;Tidal;EDM;571;9;The Weeknd;Premium;Night;23,25;14,95
U5880;26;25-36;UK;Tidal;Reggae;379;107;The Weeknd;Free;Afternoon;64,32;76,79
U5881;17;13-24;Canada;Spotify;R&B;90;105;Drake;Premium;Afternoon;36,99;68,66
U5882;45;37-48;South Korea;Deezer;Country;463;482;Post Malone;Premium;Afternoon;31,03;30,34
U5883;37;37-48;Japan;Tidal;Rock;446;306;Adele;Free;Afternoon;19,01;52,29
U5884;31;25-36;Australia;Spotify;Jazz;34;183;Billie Eilish;Free;Afternoon;54,72;57,15
U5885;57;49-60;France;YouTube;Jazz;390;237;Ed Sheeran;Premium;Morning;15,75;39,66
U5886;60;49-60;Canada;Tidal;EDM;527;440;Bad Bunny;Premium;Morning;29,97;61,55
U5887;40;37-48;USA;Deezer;Reggae;539;59;The Weeknd;Free;Morning;66,67;64,02
U5888;48;37-48;UK;YouTube;Classical;179;46;Dua Lipa;Premium;Afternoon;37,10;73,26
U5889;29;25-36;USA;Tidal;Jazz;469;437;Taylor Swift;Free;Afternoon;32,95;64,47
U5890;24;13-24;USA;Amazon Music;Classical;98;127;Drake;Premium;Afternoon;43,21;40,58
U5891;57;49-60;Australia;YouTube;Jazz;492;210;Billie Eilish;Premium;Morning;77,79;19,86
U5892;55;49-60;South Korea;Deezer;R&B;246;442;Taylor Swift;Premium;Afternoon;39,28;49,01
U5893;38;37-48;South Korea;YouTube;Rock;564;294;Billie Eilish;Free;Afternoon;84,18;61,24
U5894;27;25-36;India;Deezer;EDM;583;215;Post Malone;Free;Night;21,69;59,94
U5895;36;25-36;UK;Spotify;Metal;355;351;Billie Eilish;Premium;Night;32,29;47,74
U5896;39;37-48;India;Amazon Music;Reggae;346;223;Drake;Premium;Afternoon;23,93;56,43
U5897;40;37-48;France;Amazon Music;Classical;427;161;Dua Lipa;Free;Night;57,88;53,83
U5898;55;49-60;Germany;Apple Music;Classical;44;256;The Weeknd;Premium;Morning;60,30;11,57
U5899;28;25-36;Germany;Tidal;EDM;500;394;Post Malone;Premium;Night;22,21;8,32
U5900;30;25-36;France;Tidal;Metal;209;285;Drake;Free;Night;73,62;15,60
U5901;56;49-60;France;Spotify;Hip-Hop;305;215;BTS;Premium;Morning;43,65;15,62
U5902;32;25-36;UK;Amazon Music;Rock;265;17;Bad Bunny;Free;Night;10,55;74,07
U5903;32;25-36;France;Tidal;Reggae;468;425;Drake;Free;Night;28,95;34,87
U5904;41;37-48;USA;YouTube;Pop;589;174;Dua Lipa;Free;Night;73,97;16,66
U5905;49;49-60;USA;Amazon Music;Metal;130;439;Billie Eilish;Free;Afternoon;72,56;57,54
U5906;45;37-48;France;Amazon Music;Jazz;537;340;Billie Eilish;Premium;Night;30,46;38,73
U5907;23;13-24;Japan;Spotify;Jazz;262;434;Drake;Free;Morning;18,75;55,78
U5908;28;25-36;UK;Amazon Music;Country;62;420;BTS;Premium;Night;50,18;31,94
U5909;19;13-24;UK;Apple Music;Hip-Hop;284;185;Drake;Free;Morning;77,33;9,21
U5910;57;49-60;Canada;Apple Music;EDM;424;150;Post Malone;Premium;Night;48,42;21,83
U5911;33;25-36;Brazil;Deezer;Jazz;57;1;Post Malone;Free;Morning;33,77;45,28
U5912;44;37-48;Canada;Apple Music;Pop;357;362;Dua Lipa;Free;Morning;86,95;39,38
U5913;46;37-48;UK;Tidal;Classical;355;419;Post Malone;Premium;Morning;31,13;9,37
U5914;16;13-24;UK;Apple Music;Classical;212;425;Ed Sheeran;Free;Night;60,61;32,01
U5915;41;37-48;Canada;Apple Music;Pop;379;96;Dua Lipa;Premium;Morning;24,29;15,17
U5916;40;37-48;Germany;YouTube;Hip-Hop;193;479;Drake;Premium;Night;77,15;28,12
U5917;41;37-48;Brazil;Amazon Music;Country;89;74;BTS;Premium;Night;49,54;73,88
U5918;24;13-24;South Korea;Deezer;Classical;451;305;Post Malone;Free;Night;65,64;56,79
U5919;30;25-36;UK;Spotify;Metal;292;31;Drake;Free;Night;78,53;62,56
U5920;46;37-48;Germany;Amazon Music;Country;21;49;Bad Bunny;Premium;Afternoon;22,97;16,59
U5921;28;25-36;Canada;Apple Music;Pop;231;363;Post Malone;Premium;Night;45,70;24,69
U5922;52;49-60;Australia;Deezer;Pop;153;285;Taylor Swift;Premium;Night;44,92;9,51
U5923;56;49-60;India;YouTube;Rock;518;183;Taylor Swift;Free;Night;33,35;26,51
U5924;31;25-36;Brazil;Tidal;Pop;545;479;Dua Lipa;Free;Afternoon;48,71;68,39
U5925;13;13-24;USA;Apple Music;Rock;72;38;Billie Eilish;Premium;Night;24,22;78,51
U5926;54;49-60;UK;Spotify;R&B;392;229;Dua Lipa;Free;Night;44,88;28,96
U5927;13;13-24;India;Spotify;Jazz;368;245;BTS;Premium;Afternoon;86,84;32,85
U5928;45;37-48;Australia;Tidal;Pop;282;110;BTS;Free;Night;86,20;9,66
U5929;22;13-24;UK;YouTube;Pop;588;199;Drake;Premium;Night;68,37;40,63
U5930;44;37-48;India;Deezer;Classical;268;309;Drake;Free;Night;59,38;73,66
U5931;32;25-36;Australia;Tidal;Jazz;443;375;Drake;Free;Night;51,58;17,23
